,Region,Org Code,Provider name,Modality,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Year
1029,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Nuclear Medicine Procedure,10.5,7,8,10,13,10,9,12,13,16,16,13,12
1030,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Positron Emission Tomography,4,5,4,4,4,4,2,2,4,2.5,3,2,3
1032,Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Single Photon Emission Computerized Tomography,.,.,*,*,.,*,.,.,*,.,*,*,23
1033,Y62,RWJ,Stockport NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,0,0,0,1,1,0
1034,Y62,RWJ,Stockport NHS Foundation Trust,Diagnostic Ultrasonography,12,8,11,15,14,18,20,20,13,15,14,16,14
1035,Y62,RWJ,Stockport NHS Foundation Trust,Fluoroscopy,10.5,7,3,13,12,14,15,20,13,8,20,19,14
1036,Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,19,7,10,16,19,19,23,26,28,35,33,32,22
1037,Y62,RWJ,Stockport NHS Foundation Trust,Nuclear Medicine Procedure,3,2,3,11,11,10,11,12,11,12,12,12,10
1038,Y62,RWJ,Stockport NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,Y62,RWJ,Stockport NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,*,11,74,26,.,12.5,21,*,31,31,22,24.5
1040,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Computerized Axial Tomography,1,1,3,2,2,5,5,6,3,2,3,3,3
1041,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Diagnostic Ultrasonography,9,9,13,15,14,14,15,14,8,7,8,9,13
1042,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Fluoroscopy,0,0,1,14,0,0,0,1,0,0.5,0,0.5,0
1043,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,9,10,11,11,15,21,33,41,30,21,9,5,15
1044,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Nuclear Medicine Procedure,3,15.5,14,7,9,14,8,10,11,14,21,13,10
1045,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,*,*,2,*,19,2,*,20,17,6,13,13
1047,Y62,RBV,The Christie NHS Foundation Trust,Computerized Axial Tomography,21,23,28,37,47,39,25,28,28,43,33,30.5,33
1048,Y62,RBV,The Christie NHS Foundation Trust,Diagnostic Ultrasonography,1,1,3,7,10.5,12,13,10.5,8,9,11,9.5,7
1049,Y62,RBV,The Christie NHS Foundation Trust,Fluoroscopy,1,2,4,6,6,6,5,5,6,6,7,6,5
1050,Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,23,26,35,29,28,21,23,21,23,40.5,30,27,28
1051,Y62,RBV,The Christie NHS Foundation Trust,Medical Photography,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Y62,RBV,The Christie NHS Foundation Trust,Nuclear Medicine Procedure,8,12,12,12,11,11,10,13,12,13,10,13,12
1053,Y62,RBV,The Christie NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,Y62,RBV,The Christie NHS Foundation Trust,Positron Emission Tomography,9,9,15,11,8,9,9,9,8,9,7,9,9
1055,Y62,RBV,The Christie NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,*,*,*,17.5,20,21.5,23,*,39,21.5,43,22
1056,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Computerized Axial Tomography,3,6,15,18,27,25,20,24,28,32,28,28,22
1057,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Diagnostic Ultrasonography,0,1,6,7,7,4,4,3,4,4.5,3,4,4
1058,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Fluoroscopy,*,*,8.5,20,14,6,10,16,9.5,3,6,5.5,7
1059,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,27,20,16,22,25.5,28,20,20,24,30,25,24.5,24
1060,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Nuclear Medicine Procedure,21,68,18.5,19.5,17,17,20,15,21,25,20,24,20
1061,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Plain Radiography,0,0,0,1,0,0,0,0,0,0,0,0,0
1062,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Positron Emission Tomography,7,*,6,10,8,6,7,6.5,5,3,8,6,6
1063,Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,28,*,25,24,.,*,*,20,*,*,*,26
1064,Y62,RET,The Walton Centre NHS Foundation Trust,Computerized Axial Tomography,0,0,2,2,1,1,1,1,0,1,1,7,1
1065,Y62,RET,The Walton Centre NHS Foundation Trust,Diagnostic Ultrasonography,.,0,0,5,8,1,8,2,7,6,8,15,6
1066,Y62,RET,The Walton Centre NHS Foundation Trust,Fluoroscopy,0,0,1.5,7,2,14,10.5,1,1.5,6,1,3,2
1067,Y62,RET,The Walton Centre NHS Foundation Trust,Magnetic Resonance Imaging,8.5,66,91,34,30,33,36,38,34,44,36,39,38
1068,Y62,RET,The Walton Centre NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Computerized Axial Tomography,13,14,14,15,14,13,11,11,15,15,14,13,14
1070,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Diagnostic Ultrasonography,28,14,24,27,27,28,24,24,22,32,27,28,26
1071,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Fluoroscopy,5,6,8,10,13.5,11,15,12,19.5,16,10,14,12
1072,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Magnetic Resonance Imaging,19,10,11,8,10,11,15,20,24,29,23,22,15
1073,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Nuclear Medicine Procedure,15,18.5,61,20,34,29,39,37,22.5,37,38,29.5,31
1074,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Plain Radiography,19,7,10,7,8,7,8,10,6,6,6,6,7
1075,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Positron Emission Tomography,2.5,2,2,3,4,3,*,.,.,6,*,11.5,3
1076,Y62,RTX,University Hospitals of Morecambe Bay NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,28,36,33.5,33,38.5,30,23,38,*,35,36,35
1077,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,4,1,2,2,3,1,1,1
1078,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,13,4,6,13,15,22,22,21,14,15,14,15,14
1079,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Fluoroscopy,0,1,3,0,0,0,0,0,1,2,1,1,1
1080,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,9,9,40,27,21,33,17.5,22,22,18,17,24,22
1081,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,5,5,7,7,7,6,5.5,7,8,8,7,6,7
1082,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Positron Emission Tomography,5,4.5,5,.,.,.,.,.,.,.,.,.,5
1084,Y62,RWW,Warrington and Halton Teaching Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,*,37.5,25,*,7,2,*,*,14,8,7.5,10
1085,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,1,2,2,1,1,2,1,1
1086,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Diagnostic Ultrasonography,0,1,2,4,5,4,6,6,5,4,3,4,3
1087,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Fluoroscopy,1,1,7,4,3.5,8,8,5,4,10,4,2,4
1088,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Magnetic Resonance Imaging,3,8,14,13,14,13,12,13,14,17,12,13,13
1089,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Nuclear Medicine Procedure,7.5,75.5,10.5,18,13,15,16.5,16,21,22,15.5,12.5,16
1090,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Positron Emission Tomography,0,1,0,1,1,2,2,3,3,6,4,0,2
1092,Y62,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,.,*,.,.,*,.,.,.,.,.,*
1093,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Computerized Axial Tomography,0,0,1,1,1,1,2,1,2,3,2,3,1
1094,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Diagnostic Ultrasonography,14,19,20,20,21,27,26,28,22,25,20,23,22
1095,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Fluoroscopy,0,0,6,1,1,1,3.5,8,1,8,3,2,1
1096,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Magnetic Resonance Imaging,3,15,29,10,6,10,16,19,21,32,25,26,15
1097,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Medical Photography,.,*,.,.,.,.,.,.,*,.,.,.,*
1098,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Nuclear Medicine Procedure,9,7,17,20,20,20,19,21,15,22,19,22,19
1099,Y62,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,Y63,RCF,Airedale NHS Foundation Trust,Computerized Axial Tomography,0,0,3,3,1,2,3,4,2,3,3,6,2
1101,Y63,RCF,Airedale NHS Foundation Trust,Diagnostic Ultrasonography,14,12,15,14,13,14,14,15,14,19.5,15,18,14
1102,Y63,RCF,Airedale NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,1,0,4,1,1,0
1103,Y63,RCF,Airedale NHS Foundation Trust,Magnetic Resonance Imaging,3,6,14,13,8,9,10,12,10,13,11,11,11
1104,Y63,RCF,Airedale NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,Y63,NT9,Alliance Medical,Computerized Axial Tomography,.,.,.,.,.,.,.,.,.,*,.,.,*
1106,Y63,NT9,Alliance Medical,Magnetic Resonance Imaging,7,10,16,21,13,10,9,9,12,11,12,13,11
1107,Y63,NT9,Alliance Medical,Positron Emission Tomography,6,6,7,7,7,8,8,7,7,7,6,5,7
1108,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,1,1,1,1,1,1,1,1,1
1109,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Diagnostic Ultrasonography,6,4,7,8,15,14,14,18,16,16,14.5,17,13
1110,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,1,0,0,0,0,0,0,0
1111,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Magnetic Resonance Imaging,2,2,4,6,15,12,26,13,8,7,9,10,8
1112,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Nuclear Medicine Procedure,6,6,11,18,15,17,16.5,14,10,15,14,17,14
1113,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,Y63,RFF,Barnsley Hospital NHS Foundation Trust,Single Photon Emission Computerized Tomography,1,1,10,1,*,1,1,2,1,1,1,2,1
1115,Y63,NT4,BMI Healthcare,Computerized Axial Tomography,*,1,1,2,5,5,1,1,1,2,2,2,2
1116,Y63,NT4,BMI Healthcare,Diagnostic Ultrasonography,0.5,*,3,5,2,7,7,11,10,14,13,16,8
1117,Y63,NT4,BMI Healthcare,Fluoroscopy,.,.,.,*,.,.,.,0,.,.,.,.,0
1118,Y63,NT4,BMI Healthcare,Magnetic Resonance Imaging,4,3,18,17,8,28,28,28,23,17,16,16.5,17
1119,Y63,NT4,BMI Healthcare,Plain Radiography,0,1,3,1,0,0,0,0,0,0,0,0,0
1120,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,1,1,3,4,3,2,2,1,2,2,2
1121,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,13,7,8,13,15,14,14,14,15,16,14,14,14
1122,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Fluoroscopy,2,3,4,6,4,3,3,2,2,3,3,2,3
1123,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,6,5,6,13,49,24,15,13,13,16,15,18,14
1124,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,5,5,31,131,136,88.5,68,62,48,39,37,33,45
1125,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Positron Emission Tomography,7,7.5,6,6,6,10,7,6,6,7,6,5,6
1127,Y63,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,32.5,60,83,86,85,71,45,25,23,43,27,34,49
1128,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,1,1,1,1,0,1,0
1129,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Diagnostic Ultrasonography,0,0,0,0,0,0,0,1,1,1,1,1,0
1130,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Magnetic Resonance Imaging,4,5,7,15,13,14,33,29,22,12,9,11,13
1132,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Medical Photography,1,1,1,1,1,1,1,0,1,1,0,0,1
1133,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Nuclear Medicine Procedure,5,7,6,8,10.5,19,16,9,11,21,20,13,12
1134,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,Y63,RWY,Calderdale and Huddersfield NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,.,.,.,.,.,.,17,14,22,20.5,19
1136,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Computerized Axial Tomography,20.5,9,13,14,15,15,14,18,18,21,15,18,15
1137,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Diagnostic Ultrasonography,36,11,13,13,16,28,24,25,25,35,30,33,21
1138,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Fluoroscopy,5,9,12,15,16,15,16,14,15,15,6,15,14
1139,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Magnetic Resonance Imaging,33,10,17,21,27,32,32,36,35,38,32,28,28
1140,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Nuclear Medicine Procedure,12,12,12,9,13,12.5,11,12,13,11,12,13,12
1141,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Plain Radiography,1,1,2,2,3,3,2,3,3,2,3,3,3
1142,Y63,RXP,County Durham and Darlington NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,29,13,9.5,14.5,13,17,15,16,25.5,15,17,15.5
1143,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Diagnostic Ultrasonography,14,13,13,14,16,19,18,20,19,20,15,17,15
1145,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Fluoroscopy,5,2.5,4,11,22,19,15,13,8,18,12,13,13
1146,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Magnetic Resonance Imaging,2,4,8,93,32,25,23,25,25,26,24,18,22
1147,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Nuclear Medicine Procedure,13,13,13,148.5,89,78,20,65.5,18,54,22,32.5,33
1148,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,Y63,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,.,.,.,.,.,*,.,.,.,.,.,*
1150,Y63,RR7,Gateshead Health NHS Foundation Trust,Computerized Axial Tomography,0,0,0,1,0,1,1,1,0,1,1,1,0
1151,Y63,RR7,Gateshead Health NHS Foundation Trust,Diagnostic Ultrasonography,7,12,7,9,11,20,21,16,12,11,9,13,13
1152,Y63,RR7,Gateshead Health NHS Foundation Trust,Fluoroscopy,1,3,16,7,84,1,6,7,7,21,24,14,12
1153,Y63,RR7,Gateshead Health NHS Foundation Trust,Magnetic Resonance Imaging,1,1,2,2,7,7,7,8,7,8,8,6,5
1154,Y63,RR7,Gateshead Health NHS Foundation Trust,Nuclear Medicine Procedure,8,7,11,67,50,52,33,19,26,31,14,13,20
1155,Y63,RR7,Gateshead Health NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,Y63,RR7,Gateshead Health NHS Foundation Trust,Positron Emission Tomography,8,7,9.5,8,11,12,12,7.5,9.5,8,6,6,8
1157,Y63,RR7,Gateshead Health NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,2,11,3,12,19,3,3,9,22,3.5,2.5,3
1158,Y63,RCD,Harrogate and District NHS Foundation Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,Y63,RCD,Harrogate and District NHS Foundation Trust,Diagnostic Ultrasonography,6,5,8,9,12,14,16,21,18,29,22,16,14
1160,Y63,RCD,Harrogate and District NHS Foundation Trust,Fluoroscopy,0,0,0,0,4,5,4,8,9,6,0,1,2
1161,Y63,RCD,Harrogate and District NHS Foundation Trust,Magnetic Resonance Imaging,5,3,9,8,15,24,22,28,18,30,32,22,16
1162,Y63,RCD,Harrogate and District NHS Foundation Trust,Nuclear Medicine Procedure,20.5,35,44,15,20,17,24,32,26,30,22,22,23
1163,Y63,RCD,Harrogate and District NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,Y63,RCD,Harrogate and District NHS Foundation Trust,Positron Emission Tomography,6,4,10,4,3,7,4,4,5,4,3,4,4
1165,Y63,RCD,Harrogate and District NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,27,93,11,12,7.5,9.5,11,16,38,15,13,13
1166,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Computerized Axial Tomography,0,0,0,0,0,0,0,1,0,0,1,0,0
1167,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Diagnostic Ultrasonography,0,1,3,5,6,5,6,8,6,7,7,7,5
1168,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Fluoroscopy,1,2,3,2,1,2,3,3,2,6,4,4,2
1169,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,11,39,18,13,15,14,16,22,16,16,13,18,16
1170,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Nuclear Medicine Procedure,4.5,8.5,9,14,31,25,18,18,14,21,21,19,18
1171,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,Y63,RWA,Hull University Teaching Hospitals NHS Trust,Single Photon Emission Computerized Tomography,9,59,21,21.5,24,17,18,23,21,23.5,24,28,22
1173,Y63,NV1,InHealth Limited,Magnetic Resonance Imaging,12,1,2,10,14,11,7,20,9,10,6,28,10.5
1174,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Computerized Axial Tomography,0,0,1,1,1,2,2,1,1,1,2,2,1
1175,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Diagnostic Ultrasonography,1,2,7,10,9,13,15,14,10,14,13,12,10
1176,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Fluoroscopy,0,1,1,1,1,1,1,2,1,1,3,2,1
1177,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,8,9,13,17,28,36,25,28,20,36,29,28,23
1178,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Nuclear Medicine Procedure,8,13,22,14,17,15,19,19,15,26,19,20,17
1179,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Positron Emission Tomography,9,7,7,7,7,9,7,7,7,6,6,7,7
1181,Y63,RR8,Leeds Teaching Hospitals NHS Trust,Single Photon Emission Computerized Tomography,*,*,35,35,34.5,25,21,25,22,34,28,28,27
1182,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Computerized Axial Tomography,1,1,2,3,2,2,5,6,2,4,2,3,3
1183,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Diagnostic Ultrasonography,8,4,6,7,11,12,12,12,9,12,12,12,10
1184,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Magnetic Resonance Imaging,9,4,8,13,14,12,16,23,20,26,25,25,16
1186,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Nuclear Medicine Procedure,5,5,4,4,5,5,5,4,5,5,5,5,5
1187,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,Y63,RXF,Mid Yorkshire Hospitals NHS Trust,Positron Emission Tomography,.,.,.,.,.,.,*,.,*,.,.,.,*
1189,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Computerized Axial Tomography,0,0,0,1,1,3,3,3,1,1,1,1,1
1190,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Diagnostic Ultrasonography,0,0,1,1,1,1,2,2,1,2,2,2,1
1191,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,6,12,14,17,22,18,20,22,23,23,18,21,18
1193,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Nuclear Medicine Procedure,8,13.5,12,14,12.5,13.5,15.5,21,23,29,17.5,21,16
1194,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Positron Emission Tomography,11,8,9,8,12,8,8,8,11,11,11,10,10
1196,Y63,RNN,North Cumbria Integrated Care NHS Foundation Trust,Single Photon Emission Computerized Tomography,*,.,8.5,9,*,27,24.5,.,233.5,79,.,.,28.5
1197,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Computerized Axial Tomography,0,0,1,3,2,2,3,3,2,3,2,2,1
1198,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Diagnostic Ultrasonography,6,8,13,9,8,7,6,7,11,10,11.5,13,8
1199,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Fluoroscopy,0,2,1,8,2,4.5,2.5,7,3,8.5,14,5,5
1200,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Magnetic Resonance Imaging,1,11,13,16,25,26,24,27,31,36,29,27,23
1201,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Nuclear Medicine Procedure,4.5,49,11,11,15,14,16.5,10,13,14,13,14,13
1202,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Positron Emission Tomography,6,7,6,6,7,6,6.5,7,8,5,7,7.5,7
1204,Y63,RVW,North Tees and Hartlepool NHS Foundation Trust,Single Photon Emission Computerized Tomography,7,11,8,10,14,8,7.5,9,7.5,15,11.5,15,11
1205,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Computerized Axial Tomography,1,0,1,3,2,3,4,4,3,4,5,4,3
1206,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diagnostic Ultrasonography,1,0,3,5,6,7,9,8,5,7,7,7,5
1207,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Fluoroscopy,0,0,0,0,0,0,0,0,1,0,2,0,0
1208,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Magnetic Resonance Imaging,18,9,10,14,22,28,38,37,28,29,25,21,23
1209,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Nuclear Medicine Procedure,13,8,84,41,36,35,20,33.5,31,36,23,23.5,30
1210,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,Y63,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Single Photon Emission Computerized Tomography,.,*,*,41,*,68.5,30,*,*,36,13,28,34
1212,Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Computerized Axial Tomography,0,0,0,1,1,1,2,1,1,1,1,2,1
1213,Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Diagnostic Ultrasonography,2,7,11,12,11,19,15,14,17,16,18,21,14
1214,Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Fluoroscopy,0,7,16.5,16,25,16,28,26,22,23,25,30,22
1215,Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Magnetic Resonance Imaging,5,29,12,13,17,17,21,26,25,31,22,22,20
1216,Y63,RTF,Northumbria Healthcare NHS Foundation Trust,Plain Radiography,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,Y63,NT2,Nuffield Health,Computerized Axial Tomography,6,7,7,6,5,5,5,7,16,13,11,10,8
1218,Y63,NT2,Nuffield Health,Diagnostic Ultrasonography,*,*,.,*,84.5,15,14.5,14.5,*,46,0,0,0
1219,Y63,NT2,Nuffield Health,Fluoroscopy,.,0,1,*,9,*,*,*,.,.,20,0,1
1220,Y63,NT2,Nuffield Health,Magnetic Resonance Imaging,6,7,8,9,7,8.5,10,7,7,7,13,10,8
1221,Y63,NT2,Nuffield Health,Plain Radiography,0,0,0,0,0,1,6.5,3,3,1,9,15,4
1222,Y63,NVC,Ramsay Healthcare UK Operations Limited,Computerized Axial Tomography,23,99,49,120.5,18,13,15,25,25,30.5,15,21,28
